"date","tot_n","weekday","wordlist","wordlist_n","pr","bl","sd","prlow","prhigh"
2019-01-01,157659,"Tuesday","anxiety",4440,2.81620459345803,2.76794698769409,0.20703971762594,2.7350944273996,2.89905605553464
2019-01-01,157659,"Tuesday","anger",9713,6.16076468834637,6.6916714786041,0.62393577443804,6.04256882524852,6.28057583935884
2019-01-01,157659,"Tuesday","sadness",8283,5.25374383955245,6.38134120468373,0.295901786113192,5.14412067581607,5.36501616230703
2019-01-01,157659,"Tuesday","positive",76518,48.5338610545544,45.2726353853605,1.38789794498573,48.2868711991032,48.7809048320927
2019-01-02,172480,"Wednesday","anxiety",5142,2.98121521335807,2.77122492831836,0.241286234166004,2.90145558687696,3.06256037647185
2019-01-02,172480,"Wednesday","anger",12052,6.98747680890538,6.6713107014361,0.611664880449322,6.86759836554859,7.10880339644637
2019-01-02,172480,"Wednesday","sadness",10433,6.0488172541744,6.35925745991642,0.221395120177206,5.93676350534445,6.16235107645959
2019-01-02,172480,"Wednesday","positive",75820,43.958719851577,45.0711498205497,0.697002854525991,43.7242962671477,44.1933465189056
2019-01-03,174120,"Thursday","anxiety",4915,2.8227659085688,2.78533048304957,0.296960583762329,2.74547144651941,2.90163643104864
2019-01-03,174120,"Thursday","anger",11662,6.69767976108431,6.68146417973804,0.625749445709656,6.5806969071376,6.81610685342448
2019-01-03,174120,"Thursday","sadness",10671,6.12853204686423,6.31820149985292,0.205944315777903,6.01631622801526,6.24221128594499
2019-01-03,174120,"Thursday","positive",76281,43.8094417643005,45.0330974593267,0.613434479582951,43.5762145524823,44.042875115618
2019-01-04,182999,"Friday","anxiety",5073,2.7721462958814,2.70790393421473,0.246121794185742,2.6974029759884,2.84839070004748
2019-01-04,182999,"Friday","anger",12158,6.6437521516511,6.50423869366015,0.517862267625779,6.53006201719835,6.75881807006892
2019-01-04,182999,"Friday","sadness",11310,6.18036164132044,6.29087195890843,0.200071975512867,6.07045725429666,6.29165666711398
2019-01-04,182999,"Friday","positive",80834,44.1718260755523,45.1454694058909,0.570816978456697,43.9441248168288,44.3997119828754
2019-01-05,164408,"Saturday","anxiety",4541,2.76203104471802,2.65018882510592,0.189209951462203,2.68334365026821,2.84239007442935
2019-01-05,164408,"Saturday","anger",11296,6.87071188749939,6.55291304759517,0.45853144169199,6.74889601342044,6.99405128576094
2019-01-05,164408,"Saturday","sadness",10293,6.26064425088803,6.39239374199522,0.204913514484706,6.14401208029773,6.37882171999272
