"date","tot_n","weekday","wordlist","wordlist_n","pr","bl","sd","prlow","prhigh"
2019-01-01,9063410,"Tuesday","anxiety",230897,2.54757315403364,3.41523761044293,0.183356233394991,2.53732481415642,2.55785182241201
2019-01-01,9063410,"Tuesday","anger",1030179,11.3663510753679,13.2380756318987,0.463851744971806,11.3456940087804,11.3870328252026
2019-01-01,9063410,"Tuesday","sadness",463348,5.11229217259288,5.68024721543651,0.127112277930442,5.09796211996927,5.12665090869523
2019-01-01,9063410,"Tuesday","positive",5230449,57.7095044801019,53.2505132120507,1.28842097194715,57.6773341874665,57.7416698477167
2019-01-02,8975193,"Wednesday","anxiety",286023,3.1868172639853,3.43847080762231,0.184005761393296,3.1753354190081,3.19832932086006
2019-01-02,8975193,"Wednesday","anger",1113411,12.4054268248048,13.251701152634,0.47352347348173,12.3838673303239,12.4270105744694
2019-01-02,8975193,"Wednesday","sadness",527679,5.87930532524482,5.70772365328131,0.179250273272255,5.86392423031176,5.89471488978431
2019-01-02,8975193,"Wednesday","positive",4909132,54.6966733751575,53.0837733279856,1.26597429295207,54.6640997479599,54.7292439725164
2019-01-03,9688690,"Thursday","anxiety",310500,3.20476762080323,3.43855552136296,0.168812360660632,3.19368620735452,3.21587700982432
2019-01-03,9688690,"Thursday","anger",1220600,12.5981943895408,13.2272740529169,0.464220511703026,12.5773060058928,12.6191051266198
2019-01-03,9688690,"Thursday","sadness",545684,5.6321752476341,5.67055761589448,0.150676943640089,5.61766672197159,5.64671029383049
2019-01-03,9688690,"Thursday","positive",5229666,53.9770185649453,53.1627009795315,1.07151880585795,53.9456282858827,54.0084064673773
2019-01-04,10255544,"Friday","anxiety",341428,3.32920418458543,3.34511875583737,0.15481079273291,3.31823288276775,3.34020184465975
2019-01-04,10255544,"Friday","anger",1372507,13.3830735843949,13.0768618497707,0.403724071429625,13.3622414298227,13.4039264133415
2019-01-04,10255544,"Friday","sadness",572660,5.58390661675285,5.60078842868195,0.124789935315257,5.56986154646156,5.59797676868319
2019-01-04,10255544,"Friday","positive",5446899,53.1117510684953,53.4088072363022,1.24101453386327,53.0812034178697,53.1422969623605
2019-01-05,9162236,"Saturday","anxiety",297323,3.24509213689759,3.23332681976509,0.118387167673465,3.23362791618328,3.25658591554696
2019-01-05,9162236,"Saturday","anger",1208269,13.1874904772154,13.0239747024822,0.340730992992146,13.1655878034785,13.2094164164228
2019-01-05,9162236,"Saturday","sadness",515503,5.62638858025486,5.59982701354397,0.143640013450793,5.61147650359063,5.64132870533807
2019-01-05,9162236,"Saturday","positive",4846436,52.8957778428759,52.6019932898679,1.18570795042073,52.8634502526915,52.9281036031263
2019-01-06,9529385,"Sunday","anxiety",301209,3.1608440628645,3.24925122988823,0.220752147143749,3.14974487268537,3.17197172325282
2019-01-06,9529385,"Sunday","anger",1279586,13.427792034848,13.3803176297293,0.648594442105024,13.4061504275178,13.4494558650579
2019-01-06,9529385,"Sunday","sadness",541169,5.67894990075435,5.75302534503698,0.184485961259107,5.66426364774782,5.69366308927421
2019-01-06,9529385,"Sunday","positive",4851294,50.9087837252876,51.7051843794876,1.35874947241464,50.8770376955459,50.9405292028689
2019-01-07,10005546,"Monday","anxiety",335960,3.35773779861689,3.38812520267767,0.184175507163137,3.34658448804963,3.36891810964021
2019-01-07,10005546,"Monday","anger",1311111,13.1038426088891,13.3435207697617,0.645588322622966,13.0829395752732,13.124766995187
2019-01-07,10005546,"Monday","sadness",588820,5.88493621437551,5.81638552506607,0.220233124109447,5.8703616115021,5.89953635119454
2019-01-07,10005546,"Monday","positive",5357306,53.5433648498543,52.9868310989242,1.00232964654989,53.5124555637279,53.5742720855616
2019-01-08,10495596,"Tuesday","anxiety",355390,3.38608688825294,3.41523761044293,0.183356233394991,3.37515256187955,3.39704693833827
2019-01-08,10495596,"Tuesday","anger",1371343,13.065889731274,13.2380756318987,0.463851744971806,13.0455055361022,13.0862943029433
2019-01-08,10495596,"Tuesday","sadness",592416,5.6444245757935,5.68024721543651,0.127112277930442,5.63047035210311,5.6584032738851
2019-01-08,10495596,"Tuesday","positive",5600663,53.3620291787146,53.2505132120507,1.28842097194715,53.3318427061057,53.3922137966831
2019-01-09,10332391,"Wednesday","anxiety",357508,3.46007037480483,3.43847080762231,0.184005761393296,3.44893451185443,3.47123232627397
2019-01-09,10332391,"Wednesday","anger",1365461,13.2153438637775,13.251701152634,0.47352347348173,13.1946998878833,13.2360084542889
2019-01-09,10332391,"Wednesday","sadness",582613,5.63870453605559,5.70772365328131,0.179250273272255,5.62464730377448,5.65278663262255
2019-01-09,10332391,"Wednesday","positive",5606176,54.2582641326678,53.0837733279856,1.26597429295207,54.2278816591973,54.2886442199873
2019-01-10,10052319,"Thursday","anxiety",331598,3.29872141940581,3.43855552136296,0.168812360660632,3.28768901129828,3.30978073644196
2019-01-10,10052319,"Thursday","anger",1301299,12.9452616853882,13.2272740529169,0.464220511703026,12.9245150680385,12.9660296474336
2019-01-10,10052319,"Thursday","sadness",559101,5.56191063972403,5.67055761589448,0.150676943640089,5.54775072538812,5.57609615558035
2019-01-10,10052319,"Thursday","positive",5476938,54.4843234680475,53.1627009795315,1.07151880585795,54.453532767422,54.5151115858292
2019-01-11,9939212,"Friday","anxiety",331002,3.33026400885704,3.34511875583737,0.15481079273291,3.31911790347244,3.34143731102633
2019-01-11,9939212,"Friday","anger",1257857,12.6555002549498,13.0768618497707,0.403724071429625,12.6348366233229,12.6761856430902
