"date","tot_n","weekday","wordlist","wordlist_n","pr","bl","sd","prlow","prhigh"
2019-01-01,113254,"Tuesday","anxiety",3633,3.20783371889735,4.00138091912806,0.24457624909485,3.10596818224513,3.31210447844571
2019-01-01,113254,"Tuesday","anger",11087,9.78949970861956,10.7743268486868,0.412578873723497,9.61701602966743,9.96404553960459
2019-01-01,113254,"Tuesday","sadness",5817,5.1362424285235,5.91952630510863,0.237177623284401,5.00839446157808,5.26639386411782
2019-01-01,113254,"Tuesday","positive",68963,60.8923305137125,59.1298736057626,1.21568312372259,60.6074068401926,61.1766963211912
2019-01-02,108105,"Wednesday","anxiety",4197,3.88233661717774,3.96702069172692,0.240431066966954,3.76796022232024,3.9991955397276
2019-01-02,108105,"Wednesday","anger",11456,10.5971046667592,10.7689125533431,0.444277411287558,10.4142183819471,10.7821078479406
2019-01-02,108105,"Wednesday","sadness",6473,5.98769714629296,5.86985151722272,0.227770577326276,5.84698481520406,6.13077634803163
2019-01-02,108105,"Wednesday","positive",63522,58.7595393367559,59.0360271423809,1.17603001148457,58.4654004425036,59.0532082168338
2019-01-03,124973,"Thursday","anxiety",5058,4.04727421122963,3.96504699344221,0.259119810185682,3.93868432160418,4.158002879935
2019-01-03,124973,"Thursday","anger",14331,11.4672769318173,10.5887091945214,0.438378502444082,11.2911188672887,11.6452251275145
2019-01-03,124973,"Thursday","sadness",7394,5.9164779592392,5.77276725085958,0.214221355243581,5.78629563125288,6.04871043915355
2019-01-03,124973,"Thursday","positive",70713,56.5826218463188,59.6144821237618,1.50868759725661,56.3072738169298,56.8576643906923
2019-01-04,116794,"Friday","anxiety",4760,4.07555182629245,3.83315741139927,0.223936401055509,3.96286978626152,4.19052135372057
2019-01-04,116794,"Friday","anger",12816,10.9731664297824,10.4209396072813,0.536448977435573,10.7944567179143,11.1538165116556
2019-01-04,116794,"Friday","sadness",6935,5.9378050242307,5.71098359951057,0.311068789093347,5.80293504238907,6.0748679543288
2019-01-04,116794,"Friday","positive",68396,58.5612274603147,59.885435561596,1.43855625231377,58.2780715164835,58.843958240166
2019-01-05,112290,"Saturday","anxiety",4289,3.81957431650191,3.70767823658659,0.189483872133224,3.70821718165342,3.93332456976742
2019-01-05,112290,"Saturday","anger",12183,10.8495858936682,10.8892700809175,0.447793685516018,10.6682478050731,11.0329487301954
2019-01-05,112290,"Saturday","sadness",6520,5.80639415798379,5.71940183850474,0.231196747233471,5.67030558693035,5.94477073017581
2019-01-05,112290,"Saturday","positive",64274,57.239291121204,57.36667500673,1.24102313638931,56.9492962199357,57.528912076213
2019-01-06,114389,"Sunday","anxiety",4260,3.72413431361407,3.7907033328709,0.191216015791528,3.61514121437657,3.83548150958917
2019-01-06,114389,"Sunday","anger",12756,11.1514219024557,11.3982417798055,0.541900224475812,10.9695622048882,11.3352537371631
2019-01-06,114389,"Sunday","sadness",6524,5.70334560141272,5.80310040362231,0.22985720937653,5.5696421542817,5.8393002950755
2019-01-06,114389,"Sunday","positive",64178,56.105045065522,56.2721785791907,1.13831942278676,55.81687253923,56.392908029485
2019-01-07,120670,"Monday","anxiety",5096,4.22308776000663,3.97848950723276,0.208744320405608,4.11030130618504,4.33808075455584
2019-01-07,120670,"Monday","anger",13054,10.817933206265,10.9126349060943,0.541480635063298,10.6432113149628,10.9945405529166
2019-01-07,120670,"Monday","sadness",7069,5.85812546614734,5.99422101550974,0.306436582302542,5.72627205383558,5.99210513888088
2019-01-07,120670,"Monday","positive",71072,58.8978205021961,58.9034894332111,1.21508758516865,58.6195880197039,59.1756253111235
2019-01-08,117189,"Tuesday","anxiety",4568,3.89797677256398,4.00138091912806,0.24457624909485,3.78787923339218,4.01036312973356
2019-01-08,117189,"Tuesday","anger",12402,10.5829045388219,10.7743268486868,0.412578873723497,10.4073312019905,10.7604311316834
2019-01-08,117189,"Tuesday","sadness",6764,5.771872786695,5.91952630510863,0.237177623284401,5.63901965070665,5.9069198164343
2019-01-08,117189,"Tuesday","positive",70076,59.7974212596745,59.1298736057626,1.21568312372259,59.5160353135279,60.0783222875644
2019-01-09,116876,"Wednesday","anxiety",4530,3.87590266607345,3.96702069172692,0.240431066966954,3.76596123868443,3.98814018711224
2019-01-09,116876,"Wednesday","anger",11465,9.80954173654129,10.7689125533431,0.444277411287558,9.63958675722248,9.98149385539961
2019-01-09,116876,"Wednesday","sadness",6585,5.63417639207365,5.86985151722272,0.227770577326276,5.50265775529026,5.76790176497809
2019-01-09,116876,"Wednesday","positive",70580,60.3887881173209,59.0360271423809,1.17603001148457,60.1077088379277,60.6693518280863
2019-01-10,116092,"Thursday","anxiety",4391,3.78234503669503,3.96504699344221,0.259119810185682,3.67333267233402,3.8936738685402
2019-01-10,116092,"Thursday","anger",12042,10.3728077731454,10.5887091945214,0.438378502444082,10.1979743077538,10.5496235473215
2019-01-10,116092,"Thursday","sadness",6596,5.68170072011853,5.77276725085958,0.214221355243581,5.54921516150672,5.81640553202993
2019-01-10,116092,"Thursday","positive",70776,60.9654412018055,59.6144821237618,1.50868759725661,60.6841227776731,61.2462117579308
2019-01-11,121928,"Friday","anxiety",4769,3.91132471622597,3.83315741139927,0.223936401055509,3.80319553439737,4.02165288382033
2019-01-11,121928,"Friday","anger",12004,9.84515451742012,10.4209396072813,0.536448977435573,9.67847539570416,10.013746190719
2019-01-11,121928,"Friday","sadness",6656,5.45895938586707,5.71098359951057,0.311068789093347,5.33209471203276,5.58794765971932
2019-01-11,121928,"Friday","positive",73965,60.6628502066794,59.885435561596,1.43855625231377,60.3879943773319,60.9371988121333
