"date","tot_n","weekday","wordlist","wordlist_n","pr","bl","sd","prlow","prhigh"
2019-01-01,247139,"Tuesday","anxiety",8524,3.44907117047491,4.29714515475326,0.264931248462389,3.37746916146225,3.52176757514265
2019-01-01,247139,"Tuesday","anger",26011,10.5248463415325,11.6576121440996,0.423489987314969,10.4041210203378,10.6464983141496
2019-01-01,247139,"Tuesday","sadness",13944,5.64216898182804,6.27564211546605,0.252896368720923,5.55151907352933,5.73386091824469
2019-01-01,247139,"Tuesday","positive",155677,62.9916767487123,60.8306996029404,0.784283986399347,62.8009660196752,63.182082753039
2019-01-02,253194,"Wednesday","anxiety",10491,4.1434631152397,4.2877144470011,0.272098255016788,4.06616370413354,4.22181444377061
2019-01-02,253194,"Wednesday","anger",28568,11.283047781543,11.6486184766926,0.462051514382535,11.1600578523444,11.4069247474625
2019-01-02,253194,"Wednesday","sadness",15765,6.22645086376454,6.18962820457171,0.215618535975956,6.13263483525007,6.32127043681749
2019-01-02,253194,"Wednesday","positive",154747,61.117956981603,60.7748833689115,0.795504414597855,60.9277526355418,61.307906795732
2019-01-03,262268,"Thursday","anxiety",10656,4.06301950676407,4.23250011630707,0.144371908644101,3.98777667088472,4.13927961934408
2019-01-03,262268,"Thursday","anger",29834,11.3753870087086,11.5321329498952,0.352050128428905,11.254106988551,11.4975212956149
2019-01-03,262268,"Thursday","sadness",15844,6.04114874860829,6.17385981258466,0.216049945943558,5.95026327912123,6.13300713383345
2019-01-03,262268,"Thursday","positive",158556,60.4557170527857,60.7527815424711,0.968453829668922,60.2682849162372,60.6429181068096
2019-01-04,268911,"Friday","anxiety",10837,4.02995786710101,4.16967772177348,0.439662741317096,3.95593808620973,4.10497048048202
2019-01-04,268911,"Friday","anger",31227,11.6123922041121,11.6366020236892,0.710848285599229,11.4915326159921,11.7340798069598
2019-01-04,268911,"Friday","sadness",15947,5.93021482944171,6.15063580216104,0.327394233701116,5.84123447670871,6.02014644831567
2019-01-04,268911,"Friday","positive",162507,60.4315182346576,60.6427659295678,0.930995283864758,60.2464001409685,60.6164114797112
2019-01-05,260676,"Saturday","anxiety",10702,4.10547959919594,4.02928534476812,0.265646781317042,4.02962972283484,4.18235201234053
2019-01-05,260676,"Saturday","anger",31452,12.0655526400589,11.7797617005924,0.656756047372818,11.9407425368812,12.191206830451
2019-01-05,260676,"Saturday","sadness",15938,6.11410333133852,6.21324540730187,0.300873679839259,6.02242599557995,6.20675789314603
2019-01-05,260676,"Saturday","positive",153019,58.7008393561356,58.826325237244,0.970459117097976,58.5115392598358,58.8899459812148
2019-01-06,259650,"Sunday","anxiety",10511,4.04814172925091,4.11973995942596,0.210980876734234,3.97265557798108,4.12465577020575
2019-01-06,259650,"Sunday","anger",30938,11.9152705565184,11.9822526191887,0.581605726844827,11.7908925921508,12.0404993134324
2019-01-06,259650,"Sunday","sadness",16235,6.2526477951088,6.34699405989204,0.340543032305117,6.15981907472077,6.34645448300938
2019-01-06,259650,"Sunday","positive",153089,58.9597535143462,58.5641126644171,0.759541606725754,58.7702550090752,59.1490520031745
2019-01-07,275209,"Monday","anxiety",11142,4.04855945844794,4.31826698311595,0.233266543999168,3.97522555785976,4.12286303489275
2019-01-07,275209,"Monday","anger",30977,11.2558092213554,11.7849719991417,0.504480404013422,11.1379562738825,11.374478753768
2019-01-07,275209,"Monday","sadness",16754,6.08773695627687,6.3346563890724,0.256579730586268,5.99868626248617,6.17771376473964
2019-01-07,275209,"Monday","positive",169435,61.5659371604853,60.4900704004252,0.711469785420668,61.3838967008217,61.7477340265336
2019-01-08,271376,"Tuesday","anxiety",11187,4.12232474500324,4.29714515475326,0.264931248462389,4.04783239072797,4.19779888726773
2019-01-08,271376,"Tuesday","anger",30684,11.3068215317493,11.6576121440996,0.423489987314969,11.1879053826303,11.426564717613
2019-01-08,271376,"Tuesday","sadness",16455,6.06354283355934,6.27564211546605,0.252896368720923,5.97403508739642,6.15399031502494
2019-01-08,271376,"Tuesday","positive",167291,61.6454660692176,60.8306996029404,0.784283986399347,61.4622129308886,61.8284704722706
2019-01-09,278390,"Wednesday","anxiety",11853,4.2576960379324,4.2877144470011,0.272098255016788,4.18299306019837,4.33335315753225
2019-01-09,278390,"Wednesday","anger",32031,11.5058012141241,11.6486184766926,0.462051514382535,11.3874903268004,11.6249141222821
2019-01-09,278390,"Wednesday","sadness",16788,6.0303890225942,6.18962820457171,0.215618535975956,5.94223990120969,6.11945486894265
2019-01-09,278390,"Wednesday","positive",171316,61.5381299615647,60.7748833689115,0.795504414597855,61.3571100066737,61.7189096870567
2019-01-10,270367,"Thursday","anxiety",10941,4.04672167831133,4.23250011630707,0.144371908644101,3.97275292586948,4.12167754125706
2019-01-10,270367,"Thursday","anger",30114,11.1381936404961,11.5321329498952,0.352050128428905,11.0198389236623,11.2573821126965
2019-01-10,270367,"Thursday","sadness",16081,5.94784126761032,6.17385981258466,0.216049945943558,5.85897600156521,6.03765228795217
2019-01-10,270367,"Thursday","positive",168105,62.1765969959351,60.7527815424711,0.968453829668922,61.9934870290698,62.3594459109209
2019-01-11,274734,"Friday","anxiety",10696,3.89322035132164,4.16967772177348,0.439662741317096,3.82119423581728,3.96622116570049
2019-01-11,274734,"Friday","anger",30960,11.2690820939527,11.6366020236892,0.710848285599229,11.1510665507954,11.387915354227
2019-01-11,274734,"Friday","sadness",16715,6.08406677003938,6.15063580216104,0.327394233701116,5.99496461920762,6.17409671713161
2019-01-11,274734,"Friday","positive",168629,61.3790066027503,60.6427659295678,0.930995283864758,61.1966457745338,61.5611273600134
