"date","tot_n","weekday","wordlist","wordlist_n","pr","bl","sd","prlow","prhigh"
2019-01-01,991503,"Tuesday","anxiety",36586,3.6899535351885,4.54792059972172,0.50926497095047,3.65293216147226,3.72724576403055
2019-01-01,991503,"Tuesday","anger",94986,9.58000127079797,11.4216996298582,0.580789611593128,9.52213729036673,9.63810150420723
2019-01-01,991503,"Tuesday","sadness",131969,13.3099950277508,15.1596233321399,0.596699855199864,13.2431905824086,13.3770138914118
2019-01-01,991503,"Tuesday","positive",380638,38.3899998285431,30.8196260795431,1.42919964160964,38.2942561445079,38.4858113415838
2019-01-02,965169,"Wednesday","anxiety",42950,4.44999787601964,4.58903825559299,0.424447859265422,4.40894495292333,4.49132444163811
2019-01-02,965169,"Wednesday","anger",102790,10.6499483510142,11.4919244325954,0.53676373240255,10.5884732622159,10.7116597053856
2019-01-02,965169,"Wednesday","sadness",142845,14.7999987566944,15.1167318588037,0.516359396580908,14.7292096358427,14.8709991944454
2019-01-02,965169,"Wednesday","positive",294280,30.4899970885928,30.7411550294866,1.24562295912155,30.3981603684993,30.5819509075432
2019-01-03,1089868,"Thursday","anxiety",48826,4.47999207243446,4.69249916159178,0.780485397292954,4.44123008800734,4.51899620560016
2019-01-03,1089868,"Thursday","anger",119450,10.9600428675766,11.2907753766432,0.58745425837738,10.9014519029933,11.0188413998488
2019-01-03,1089868,"Thursday","sadness",172853,15.8599940543258,15.0642319603513,0.637855431678044,15.7914563660815,15.9287132309469
2019-01-03,1089868,"Thursday","positive",330339,30.3100008441389,30.9932617736307,1.24351806022426,30.2237215772459,30.3963847640907
2019-01-04,1119595,"Friday","anxiety",48367,4.32004430173411,4.60269577824587,0.603377824495445,4.28245855169943,4.35786660079566
2019-01-04,1119595,"Friday","anger",121364,10.8399912468348,11.1973075427626,0.547151002766104,10.7824619060594,10.8977232635989
2019-01-04,1119595,"Friday","sadness",169955,15.1800427833279,14.9799969458498,0.588667751106443,15.1136217042889,15.2466440513075
2019-01-04,1119595,"Friday","positive",326250,29.1400015184062,31.2953815018791,0.728072719642983,29.0558398103812,29.2242711541074
2019-01-05,1022221,"Saturday","anxiety",39560,3.87000462717945,4.42558339338025,0.724595149382935,3.83269599367209,3.9075749375258
2019-01-05,1022221,"Saturday","anger",117862,11.5299920467296,11.1900001116276,0.516545090959292,11.4681382780314,11.5920638906066
2019-01-05,1022221,"Saturday","sadness",156706,15.3299531119005,15.2228821669645,0.536457090597321,15.2601614066337,15.3999413281359
2019-01-05,1022221,"Saturday","positive",301044,29.4499917336858,31.4175031895781,0.781611282275564,29.3616388817365,29.5384610411019
2019-01-06,1055129,"Sunday","anxiety",45687,4.3299918777704,4.33076470995664,0.426783721390536,4.29123458546098,4.36900012844647
2019-01-06,1055129,"Sunday","anger",125877,11.9300104536981,11.4776954343897,0.513562161794643,11.8682190451687,11.9920109324906
2019-01-06,1055129,"Sunday","sadness",167449,15.8700026252714,15.3992290845023,0.691429794596983,15.8003286859294,15.9398639760057
2019-01-06,1055129,"Sunday","positive",322553,30.5700061319516,31.5950067447741,0.962898708727305,30.4821065526313,30.6580123835247
2019-01-07,1115558,"Monday","anxiety",51316,4.60002976089096,4.48750382884238,0.407519463665162,4.56122909468996,4.63906636675143
2019-01-07,1115558,"Monday","anger",120480,10.7999763347132,11.4288518679044,0.512230206358402,10.7424368578426,10.857719429588
2019-01-07,1115558,"Monday","sadness",170792,15.3100062928149,15.5263506245387,0.900610227037076,15.2432317028315,15.3769610485593
2019-01-07,1115558,"Monday","positive",339687,30.4499631574512,31.1894231590339,0.711844652773396,30.3645718897834,30.5354559404491
2019-01-08,1140750,"Tuesday","anxiety",53729,4.70997150997151,4.54792059972172,0.50926497095047,4.67116632953859,4.74900685312583
2019-01-08,1140750,"Tuesday","anger",124114,10.8800350646504,11.4216996298582,0.580789611593128,10.8229485904061,10.9373202506632
2019-01-08,1140750,"Tuesday","sadness",168375,14.7600262984878,15.1596233321399,0.596699855199864,14.6949814212515,14.8252501566743
2019-01-08,1140750,"Tuesday","positive",345989,30.3299583607276,30.8196260795431,1.42919964160964,30.2456093644649,30.4144072391668
2019-01-09,1155341,"Wednesday","anxiety",52799,4.56999275538564,4.58903825559299,0.424447859265422,4.5319837224829,4.60822974936428
2019-01-09,1155341,"Wednesday","anger",128589,11.1299607648305,11.4919244325954,0.53676373240255,11.0726670737333,11.1874494014531
2019-01-09,1155341,"Wednesday","sadness",172955,14.970039148615,15.1167318588037,0.516359396580908,14.9050272729288,15.0352266898071
2019-01-09,1155341,"Wednesday","positive",333431,28.8599642875999,30.7411550294866,1.24562295912155,28.7773516586493,28.9426829080778
2019-01-10,1133432,"Thursday","anxiety",53158,4.69000345852244,4.69249916159178,0.780485397292954,4.65115217308715,4.72908649667045
2019-01-10,1133432,"Thursday","anger",125811,11.1000042349254,11.2907753766432,0.58745425837738,11.0422282875825,11.1579790513395
2019-01-10,1133432,"Thursday","sadness",161854,14.2799920948059,15.0642319603513,0.637855431678044,14.2156289903774,14.3445377923524
2019-01-10,1133432,"Thursday","positive",335949,29.6399784018803,30.9932617736307,1.24351806022426,29.5559142210805,29.7241466367092
2019-01-11,1119316,"Friday","anxiety",50257,4.4899742342645,4.60269577824587,0.603377824495445,4.45168386603505,4.52850032359805
2019-01-11,1119316,"Friday","anger",125363,11.1999649786119,11.1973075427626,0.547151002766104,11.141597376282,11.2585334410031
2019-01-11,1119316,"Friday","sadness",166554,14.8799802736671,14.9799969458498,0.588667751106443,14.8140956673542,14.9460466683632
