"date","tot_n","weekday","wordlist","wordlist_n","pr","bl","sd","prlow","prhigh"
2019-01-01,2122719,"Tuesday","anxiety",70773,3.33407295077681,4.16747560268182,0.232040798013555,3.30996257245488,3.35831075069853
2019-01-01,2122719,"Tuesday","anger",202424,9.53607142537472,10.5043883922593,0.412230687124563,9.49659151423125,9.57566176803809
2019-01-01,2122719,"Tuesday","sadness",106425,5.0136169695565,5.95833160600229,0.22834046936258,4.98429803950353,5.04305870706817
2019-01-01,2122719,"Tuesday","positive",1302932,61.3803334308498,59.7091891092562,1.30433318241701,61.314797492011,61.4458383209603
2019-01-02,1998429,"Wednesday","anxiety",80168,4.01155107336813,4.15555272776687,0.266017021827624,3.98438641401771,4.03884910440707
2019-01-02,1998429,"Wednesday","anger",201170,10.0664071628264,10.4961486766565,0.447543093984215,10.0247240943537,10.1082059941562
2019-01-02,1998429,"Wednesday","sadness",116426,5.82587622577535,5.95106259470585,0.229979909980058,5.79344015656584,5.85844037961102
2019-01-02,1998429,"Wednesday","positive",1194827,59.7883137204274,59.6223910533235,1.20806219276518,59.7202934833943,59.8563055909889
2019-01-03,2200034,"Thursday","anxiety",88131,4.00589263620471,4.17124971338936,0.234321662390873,3.98001819799003,4.03188823238291
2019-01-03,2200034,"Thursday","anger",231609,10.5275191201591,10.4062867173427,0.480615663264098,10.4869936669632,10.5681485083923
2019-01-03,2200034,"Thursday","sadness",128457,5.83886430846069,5.86258109309534,0.190448046014854,5.80791600912167,5.86992891521775
2019-01-03,2200034,"Thursday","positive",1283468,58.3385529496362,59.9658122470223,1.50109692315767,58.2733746868198,58.4037092623555
2019-01-04,2112049,"Friday","anxiety",86152,4.07907202910538,4.07691336049949,0.258254728925217,4.05243454582862,4.10583551854106
2019-01-04,2112049,"Friday","anger",213901,10.127653288347,10.2900386225902,0.734716298894172,10.0869965601782,10.1684193811945
2019-01-04,2112049,"Friday","sadness",121671,5.76080384498655,5.85466197537678,0.53016515437526,5.72941742121277,5.79231163872611
2019-01-04,2112049,"Friday","positive",1267272,60.0020169986586,60.3338837527609,1.50453701660311,59.9359105982657,60.0680959729438
