"date","tot_n","weekday","wordlist","wordlist_n","pr","bl","sd","prlow","prhigh"
2019-01-01,108246,"Tuesday","anxiety",5577,5.1521534283022,4.55409221690198,0.553683117879802,5.02120521926372,5.28551105257207
2019-01-01,108246,"Tuesday","anger",16312,15.0693790070765,12.2417421158824,0.804209965444939,14.8567360153706,15.2838953067293
2019-01-01,108246,"Tuesday","sadness",6275,5.79698095079726,6.08022023183116,0.445579770634482,5.65849308520018,5.93784299640796
2019-01-01,108246,"Tuesday","positive",47274,43.6727454132254,42.0039682101213,1.0782945286592,43.3769908695879,43.9688390129675
2019-01-02,100589,"Wednesday","anxiety",4940,4.91107377546253,4.55906826471664,0.370357409725462,4.77833380840051,5.04642123744368
2019-01-02,100589,"Wednesday","anger",12125,12.0540019286403,12.1996788760078,0.996553691103558,11.8533923415357,12.2568023195028
2019-01-02,100589,"Wednesday","sadness",5695,5.66165286462734,6.20745193745117,1.2729587352587,5.51961591252118,5.80625309029732
2019-01-02,100589,"Wednesday","positive",42598,42.3485669407192,42.1162501121227,1.36897059770276,42.0429446090705,42.6546305348803
2019-01-03,89184,"Thursday","anxiety",3802,4.26309651955508,4.5511221432493,0.482407053495518,4.13143653364275,4.39774169618381
2019-01-03,89184,"Thursday","anger",10091,11.3148098313599,12.0572056440207,0.970182091015163,11.1076100316349,11.5245294804609
2019-01-03,89184,"Thursday","sadness",5202,5.83288482238967,6.06006300336231,0.992608510797921,5.67994854518646,5.98870162191835
2019-01-03,89184,"Thursday","positive",37524,42.0748116254037,42.2234674788741,0.803695041169174,41.7505098239203,42.399628994257
2019-01-04,94395,"Friday","anxiety",4343,4.60087928386037,4.54320049419118,0.523314651961492,4.46809715646358,4.73646000467977
2019-01-04,94395,"Friday","anger",11096,11.7548598972403,11.9637201107346,0.762669429288505,11.5500473070838,11.9620257831279
2019-01-04,94395,"Friday","sadness",5685,6.02256475448911,5.98708083244451,0.725191587824899,5.87162152265558,6.17621725464948
2019-01-04,94395,"Friday","positive",38795,41.0985751363949,42.3987052765565,0.765585404249642,40.7844529048476,41.4132444458343
2019-01-05,85217,"Saturday","anxiety",3700,4.34185667179084,4.42205458964053,0.511583900418743,4.2059954334614,4.48083692883483
2019-01-05,85217,"Saturday","anger",10115,11.8696973608552,11.9690692290565,0.901230870503085,11.6532573048722,12.0887367592596
2019-01-05,85217,"Saturday","sadness",5008,5.87676167900771,6.18491946897364,0.59860431538987,5.71977153645705,6.03676372062446
2019-01-05,85217,"Saturday","positive",35114,41.2053932900712,42.1105532773725,0.689061440022652,40.8746415678709,41.5367438077766
2019-01-06,80100,"Sunday","anxiety",3643,4.54806491885144,4.59856123655241,1.12695352806913,4.404798630514,4.69463465227163
2019-01-06,80100,"Sunday","anger",9492,11.8501872659176,12.1653553553174,0.933926210528695,11.6271242676388,12.0760173886923
2019-01-06,80100,"Sunday","sadness",4604,5.7478152309613,6.40485118089405,0.573628632017324,5.58760931014737,5.91123548312062
2019-01-06,80100,"Sunday","positive",33422,41.7253433208489,42.3022914055454,1.18758210160938,41.38353890105,42.0677471665075
2019-01-07,100394,"Monday","anxiety",4488,4.47038667649461,4.56807192028457,0.402004207709554,4.34337465506496,4.60003739528577
2019-01-07,100394,"Monday","anger",11542,11.4967029902185,12.2361407176995,0.97039643839444,11.3000039914054,11.6956294436663
2019-01-07,100394,"Monday","sadness",5716,5.69356734466203,6.36924862426499,0.551774412944913,5.55101425266076,5.83868682068263
2019-01-07,100394,"Monday","positive",42676,42.5085164452059,42.3838040480058,0.990449023263397,42.2024409926336,42.8150247755096
2019-01-08,99613,"Tuesday","anxiety",4222,4.23840261813217,4.55409221690198,0.553683117879802,4.11412615906591,4.36535242030941
2019-01-08,99613,"Tuesday","anger",11575,11.6199692811179,12.2417421158824,0.804209965444939,11.4215791822005,11.8205971059952
2019-01-08,99613,"Tuesday","sadness",5377,5.39788983365625,6.08022023183116,0.445579770634482,5.25835746857199,5.5400263151232
2019-01-08,99613,"Tuesday","positive",40874,41.0327969240963,42.0039682101213,1.0782945286592,40.7270951391711,41.3390209301845
2019-01-09,94999,"Wednesday","anxiety",3844,4.04635838271982,4.55906826471664,0.370357409725462,3.92193672242912,4.1735956865396
2019-01-09,94999,"Wednesday","anger",11974,12.6043432036127,12.1996788760078,0.996553691103558,12.3939068169528,12.8170657318927
2019-01-09,94999,"Wednesday","sadness",5224,5.49900525268687,6.20745193745117,1.2729587352587,5.35487910121118,5.64585600073987
2019-01-09,94999,"Wednesday","positive",39737,41.8288613564353,42.1162501121227,1.36897059770276,41.5149131462353,42.1433085621603
2019-01-10,101856,"Thursday","anxiety",3845,3.77493716619541,4.5511221432493,0.482407053495518,3.65871884907887,3.89379706722632
2019-01-10,101856,"Thursday","anger",11988,11.7695570216777,12.0572056440207,0.970182091015163,11.5722574082599,11.9690364345825
2019-01-10,101856,"Thursday","sadness",5932,5.8239082626453,6.06006300336231,0.992608510797921,5.68085245106425,5.96948597638819
2019-01-10,101856,"Thursday","positive",42194,41.4251492302859,42.2234674788741,0.803695041169174,41.1223942034607,41.7283926190436
2019-01-11,92324,"Friday","anxiety",3708,4.01629045535289,4.54320049419118,0.523314651961492,3.8905462819935,4.14493403542087
2019-01-11,92324,"Friday","anger",10524,11.3989861791084,11.9637201107346,0.762669429288505,11.1946645363703,11.6057364987487
2019-01-11,92324,"Friday","sadness",5248,5.68432910185867,5.98708083244451,0.725191587824899,5.53582570377535,5.83562434512689
2019-01-11,92324,"Friday","positive",38290,41.473506347212,42.3987052765565,0.765585404249642,41.1554378747681,41.7921106210319
2019-01-12,78585,"Saturday","anxiety",3129,3.98167589234587,4.42205458964053,0.511583900418743,3.84603457178693,4.1207277693311
2019-01-12,78585,"Saturday","anger",8454,10.7577782019469,11.9690692290565,0.901230870503085,10.5419602739799,10.9764979291894
2019-01-12,78585,"Saturday","sadness",4203,5.34834892154991,6.18491946897364,0.59860431538987,5.19205479459889,5.50794966882174
2019-01-12,78585,"Saturday","positive",32648,41.5448240758414,42.1105532773725,0.689061440022652,41.1999584397694,41.8903140381268
2019-01-13,72971,"Sunday","anxiety",2772,3.79876937413493,4.59856123655241,1.12695352806913,3.66122111674596,3.94000655478955
2019-01-13,72971,"Sunday","anger",7775,10.6549177070343,12.1653553553174,0.933926210528695,10.4319363639906,10.8810327963437
2019-01-13,72971,"Sunday","sadness",3962,5.42955420646558,6.40485118089405,0.573628632017324,5.26623194319032,5.59643157709739
2019-01-13,72971,"Sunday","positive",29960,41.0574063669129,42.3022914055454,1.18758210160938,40.7001523795235,41.4153715401377
2019-01-14,87536,"Monday","anxiety",3739,4.27138548711387,4.56807192028457,0.402004207709554,4.13837624200046,4.40743571407566
2019-01-14,87536,"Monday","anger",9983,11.4044507402669,12.2361407176995,0.97039643839444,11.1945902008437,11.6168726732044
2019-01-14,87536,"Monday","sadness",4631,5.29039480899287,6.36924862426499,0.551774412944913,5.1430225885692,5.44073863695945
2019-01-14,87536,"Monday","positive",36001,41.1270791445805,42.3838040480058,0.990449023263397,40.8008373257602,41.4539090687799
2019-01-15,93754,"Tuesday","anxiety",3765,4.01582865797726,4.55409221690198,0.553683117879802,3.8910471632958,4.14346524309227
2019-01-15,93754,"Tuesday","anger",10658,11.368048296606,12.2417421158824,0.804209965444939,11.1655274512378,11.572962638412
2019-01-15,93754,"Tuesday","sadness",5130,5.47176653796105,6.08022023183116,0.445579770634482,5.32703388568078,5.61926177563396
2019-01-15,93754,"Tuesday","positive",39134,41.7411523774986,42.0039682101213,1.0782945286592,41.4252209528432,42.0575948591379
2019-01-16,97302,"Wednesday","anxiety",4030,4.14174426013854,4.55906826471664,0.370357409725462,4.01740211098321,4.26882935929893
2019-01-16,97302,"Wednesday","anger",10809,11.1087130788679,12.1996788760078,0.996553691103558,10.9119143322903,11.3078334608262
2019-01-16,97302,"Wednesday","sadness",5578,5.73266736552178,6.20745193745117,1.2729587352587,5.58740966742472,5.88057081382026
2019-01-16,97302,"Wednesday","positive",38960,40.0402869416867,42.1162501121227,1.36897059770276,39.7322050231701,40.3489626780665
2019-01-17,91832,"Thursday","anxiety",4059,4.42002787699277,4.5511221432493,0.482407053495518,4.28798753274069,4.5549568835351
2019-01-17,91832,"Thursday","anger",10689,11.6397334262566,12.0572056440207,0.970182091015163,11.4329825880872,11.8489106705951
2019-01-17,91832,"Thursday","sadness",5175,5.63529053053402,6.06006300336231,0.992608510797921,5.48700230855613,5.78638875171485
2019-01-17,91832,"Thursday","positive",37648,40.9966024915062,42.2234674788741,0.803695041169174,40.6782466710931,41.3155271185108
2019-01-18,90539,"Friday","anxiety",4156,4.59028705861562,4.54320049419118,0.523314651961492,4.45487556648045,4.72861735081848
2019-01-18,90539,"Friday","anger",10551,11.6535415677222,11.9637201107346,0.762669429288505,11.4452164981737,11.8643268650383
2019-01-18,90539,"Friday","sadness",5182,5.7235003700063,5.98708083244451,0.725191587824899,5.57306012494419,5.87678507390316
2019-01-18,90539,"Friday","positive",38133,42.1177614066866,42.3987052765565,0.765585404249642,41.7958515189526,42.4401763848813
2019-01-19,80887,"Saturday","anxiety",4087,5.05272787963455,4.42205458964053,0.511583900418743,4.90278093186652,5.20590882865085
2019-01-19,80887,"Saturday","anger",9205,11.3800734357808,11.9690692290565,0.901230870503085,11.1619928368044,11.6009281339645
2019-01-19,80887,"Saturday","sadness",5057,6.25193170719646,6.18491946897364,0.59860431538987,6.08604598048579,6.4209635370256
2019-01-19,80887,"Saturday","positive",33706,41.6704785688677,42.1105532773725,0.689061440022652,41.330408178877,42.011146481662
2019-01-20,71316,"Sunday","anxiety",3273,4.58943294632341,4.59856123655241,1.12695352806913,4.43700276483744,4.74557123670197
2019-01-20,71316,"Sunday","anger",8367,11.7322900891805,12.1653553553174,0.933926210528695,11.4969670531073,11.9707314126952
2019-01-20,71316,"Sunday","sadness",4409,6.18234337315609,6.40485118089405,0.573628632017324,6.00667187280555,6.36159009744361
2019-01-20,71316,"Sunday","positive",29965,42.0172191373605,42.3022914055454,1.18758210160938,41.6545910971683,42.3804967774081
2019-01-21,90467,"Monday","anxiety",3933,4.34744160854234,4.56807192028457,0.402004207709554,4.21547190284081,4.48234847576573
2019-01-21,90467,"Monday","anger",10622,11.7412979318426,12.2361407176995,0.97039643839444,11.5322059250463,11.9528464652382
2019-01-21,90467,"Monday","sadness",5296,5.85406833430975,6.36924862426499,0.551774412944913,5.70195362508322,6.00902123326446
2019-01-21,90467,"Monday","positive",36847,40.7297688659953,42.3838040480058,0.990449023263397,40.4093501281116,41.0507821162466
2019-01-22,97451,"Tuesday","anxiety",4533,4.65156848056972,4.55409221690198,0.553683117879802,4.52018238608502,4.78566208584175
2019-01-22,97451,"Tuesday","anger",11588,11.8911042472627,12.2417421158824,0.804209965444939,11.6885030116921,12.0959767014429
2019-01-22,97451,"Tuesday","sadness",5498,5.64180973001816,6.08022023183116,0.445579770634482,5.49775667744881,5.78850999249169
2019-01-22,97451,"Tuesday","positive",40374,41.4300520261465,42.0039682101213,1.0782945286592,41.1205190637181,41.7400951578111
2019-01-23,104840,"Wednesday","anxiety",5219,4.97806180847005,4.55906826471664,0.370357409725462,4.84718003436701,5.11144130749258
2019-01-23,104840,"Wednesday","anger",13440,12.8195345288058,12.1996788760078,0.996553691103558,12.6177254155418,13.0234029007288
2019-01-23,104840,"Wednesday","sadness",6403,6.10740175505532,6.20745193745117,1.2729587352587,5.96318707888983,6.25405043755127
2019-01-23,104840,"Wednesday","positive",43952,41.9229301793209,42.1162501121227,1.36897059770276,41.6239955829772,42.2223116793421
2019-01-24,106761,"Thursday","anxiety",5320,4.98309307705998,4.5511221432493,0.482407053495518,4.85332463239123,5.1153139192547
2019-01-24,106761,"Thursday","anger",13883,13.0038122535383,12.0572056440207,0.970182091015163,12.8025944198524,13.2070421763777
2019-01-24,106761,"Thursday","sadness",7144,6.69158213205197,6.06006300336231,0.992608510797921,6.54240380676988,6.84311834182522
2019-01-24,106761,"Thursday","positive",44433,41.6191305813921,42.2234674788741,0.803695041169174,41.3232121458595,41.9155043784148
2019-01-25,97262,"Friday","anxiety",5740,5.9015854084843,4.54320049419118,0.523314651961492,5.75428906331504,6.051518329267
2019-01-25,97262,"Friday","anger",11568,11.8936480845551,11.9637201107346,0.762669429288505,11.690831810377,12.0987398454763
2019-01-25,97262,"Friday","sadness",5599,5.75661615019226,5.98708083244451,0.725191587824899,5.61104179163985,5.90483589363803
2019-01-25,97262,"Friday","positive",40748,41.8950874956304,42.3987052765565,0.765585404249642,41.5847455793085,42.2059128345071
2019-01-26,84916,"Saturday","anxiety",4097,4.82476800602949,4.42205458964053,0.511583900418743,4.68159472824518,4.97103742779536
2019-01-26,84916,"Saturday","anger",10386,12.2309105468934,11.9690692290565,0.901230870503085,12.0112439929511,12.4531608435384
2019-01-26,84916,"Saturday","sadness",5140,6.05304065193839,6.18491946897364,0.59860431538987,5.89356358828044,6.21552803852528
2019-01-26,84916,"Saturday","positive",36057,42.461962409911,42.1105532773725,0.689061440022652,42.1291823426749,42.7952575333269
2019-01-27,75843,"Sunday","anxiety",3633,4.79015861714331,4.59856123655241,1.12695352806913,4.63924422993153,4.94454333461517
2019-01-27,75843,"Sunday","anger",8990,11.8534340677452,12.1653553553174,0.933926210528695,11.6241907721196,12.0855998485226
2019-01-27,75843,"Sunday","sadness",4916,6.4818111097926,6.40485118089405,0.573628632017324,6.30759780006598,6.65936237369329
2019-01-27,75843,"Sunday","positive",32373,42.6842292630829,42.3022914055454,1.18758210160938,42.3318404870248,43.0371777811388
2019-01-28,87751,"Monday","anxiety",4018,4.5788651981174,4.56807192028457,0.402004207709554,4.44149843469741,4.71924452496872
2019-01-28,87751,"Monday","anger",10336,11.7787831477704,12.2361407176995,0.97039643839444,11.5661949448285,11.9939015498832
2019-01-28,87751,"Monday","sadness",5451,6.21189502113936,6.36924862426499,0.551774412944913,6.05307350412084,6.37361868315235
2019-01-28,87751,"Monday","positive",36756,41.8867021458445,42.3838040480058,0.990449023263397,41.5599691367354,42.2139715894592
2019-01-29,91266,"Tuesday","anxiety",3983,4.36416628317227,4.55409221690198,0.553683117879802,4.2325283324473,4.49871451670452
2019-01-29,91266,"Tuesday","anger",11295,12.3759121688252,12.2417421158824,0.804209965444939,12.1629167939456,12.5913019513474
2019-01-29,91266,"Tuesday","sadness",5228,5.72831065237876,6.08022023183116,0.445579770634482,5.57840769586484,5.88103504395027
2019-01-29,91266,"Tuesday","positive",38183,41.8370477505314,42.0039682101213,1.0782945286592,41.5167286708032,42.1578857384809
2019-01-30,103473,"Wednesday","anxiety",4651,4.49489238738608,4.55906826471664,0.370357409725462,4.36944306431751,4.62290028230635
2019-01-30,103473,"Wednesday","anger",12888,12.4554231538662,12.1996788760078,0.996553691103558,12.2547939684709,12.6581593606051
2019-01-30,103473,"Wednesday","sadness",6373,6.15909464304698,6.20745193745117,1.2729587352587,6.01335810604112,6.30729446562454
