"date","anger","fear","positive","sadness"
"2017-12-31",0.125156445556946,0.00125156445556946,0.377972465581977,0.0513141426783479
"2018-01-01",0.0901022864019254,0.00586642599277978,0.406889290012034,0.052496991576414
"2018-01-02",0.114778694673668,0.00585146286571643,0.307876969242311,0.0613653413353338
"2018-01-03",0.120053357047577,0.0108196235363865,0.306951237587076,0.0526159774714688
"2018-01-04",0.118934911242604,0.00872781065088757,0.310059171597633,0.053698224852071
"2018-01-05",0.117863449087699,0.00809299587992937,0.310329605650383,0.0598881695114773
"2018-01-06",0.109495419514323,0.00756143667296786,0.312636323978479,0.056710775047259
"2018-01-07",0.110104011887073,0.00787518573551263,0.310104011887073,0.0580980683506686
"2018-01-08",0.112966899483753,0.00971758275129062,0.320528393562101,0.0584573337382326
"2018-01-09",0.112889147512365,0.00771021239453011,0.303607797497818,0.0542624381728251
"2018-01-10",0.11236632022895,0.00768187980117488,0.319777074860672,0.0593462870914294
"2018-01-11",0.111739324505282,0.00818330605564648,0.312899866091355,0.0538610325844368
"2018-01-12",0.130331401396939,0.00876801902214296,0.308366770694011,0.0601872492197949
"2018-01-13",0.126810523204257,0.0112326337570204,0.309193023943246,0.0607449009754656
"2018-01-14",0.124760642215348,0.00721755781411106,0.309913094712034,0.0570039770216527
"2018-01-15",0.115092936802974,0.00728624535315985,0.311226765799257,0.0658736059479554
"2018-01-16",0.114879811237281,0.00870078159563486,0.310573661701814,0.0600206459224303
"2018-01-17",0.115703682142337,0.00800465725513026,0.320768447096492,0.0606898559161694
"2018-01-18",0.11746315319339,0.00833705523299092,0.315468214976924,0.0594015185350603
"2018-01-19",0.12150505651398,0.00758477096966092,0.302498512790006,0.0511600237953599
"2018-01-20",0.132465199820386,0.00478970214039814,0.312677742852866,0.056877712917228
"2018-01-21",0.132088914220576,0.00527215730977487,0.312197207181533,0.0537190082644628
"2018-01-22",0.12048743335872,0.00807311500380807,0.307996953541508,0.061995430312262
"2018-01-23",0.122645706658757,0.0050422660536853,0.302832567106629,0.0570962479608483
"2018-01-24",0.117288538724543,0.00877062583618255,0.320796789059016,0.0551508844953174
"2018-01-25",0.112574850299401,0.00673652694610778,0.31122754491018,0.0525449101796407
"2018-01-26",0.11140350877193,0.00584795321637427,0.31812865497076,0.0549707602339181
"2018-01-27",0.110892289047114,0.0063626723223754,0.32237539766702,0.0587789728828965
"2018-01-28",0.116949406995947,0.00570484912175349,0.316468998648852,0.0564479807836661
"2018-01-29",0.123906921594783,0.0065214169260412,0.31702979101823,0.0548391877871647
"2018-01-30",0.117190994483376,0.00864768152676308,0.307738183986879,0.0542716564783063
"2018-01-31",0.126904304097027,0.00976186954592516,0.309717497411626,0.0557609821032392
"2018-02-01",0.118209921978507,0.00677167672604151,0.315913440306198,0.0562343588988665
"2018-02-02",0.114490161001789,0.00670840787119857,0.31484794275492,0.0483005366726297
"2018-02-03",0.114350453172205,0.00664652567975831,0.318126888217523,0.0564954682779456
"2018-02-04",0.117333717247337,0.00604664555139649,0.332709473078031,0.0521163259429888
"2018-02-05",0.122669428825096,0.00680674755844925,0.321248890204202,0.0611127552530334
"2018-02-06",0.111111111111111,0.00807537012113055,0.30462090623598,0.0578734858681023
"2018-02-07",0.117985823981099,0.00723567631423509,0.320437093916125,0.0564087418783225
