"date","anger","fear","positive","sadness"
"2017-12-31",0.00805369127516779,0.00402684563758389,0.504697986577181,0.0147651006711409
"2018-01-01",0.0309047869542346,0.0049973698053656,0.229879011046817,0.0193319305628617
"2018-01-02",0.0346428571428571,0.00428571428571429,0.160714285714286,0.0286904761904762
"2018-01-03",0.038436981228451,0.00485250925807687,0.153620227301749,0.0279657770399694
"2018-01-04",0.037059686888454,0.00244618395303327,0.152274951076321,0.0229941291585127
"2018-01-05",0.0453995157384988,0.00387409200968523,0.161501210653753,0.0225181598062954
"2018-01-06",0.0371284075490317,0.00407055630936228,0.171950166522758,0.0246700382385593
"2018-01-07",0.0401862288654741,0.00441068365596667,0.15388385199706,0.0257289879931389
"2018-01-08",0.0323406235458353,0.00430432759422987,0.158445788738948,0.0288506281991624
"2018-01-09",0.0341135458167331,0.00336155378486056,0.144671314741036,0.0255229083665339
"2018-01-10",0.0336597307221542,0.00354957160342717,0.141493268053856,0.0236230110159119
"2018-01-11",0.0345164044395658,0.00475667764361508,0.142700329308452,0.0209781680692767
"2018-01-12",0.0354566572930676,0.00305660838733341,0.148184374617924,0.0196845580144272
"2018-01-13",0.0356528153430047,0.00393410376198672,0.140398328005901,0.0234816818293582
"2018-01-14",0.0343928482741495,0.00347653339955302,0.150732555252049,0.0259498385895207
"2018-01-15",0.0320205679560594,0.00467453546803786,0.156246348019166,0.0305013439289471
"2018-01-16",0.0355606175651734,0.00278410528980005,0.147557580359403,0.0256896988104277
"2018-01-17",0.03539074767484,0.00326126343761324,0.140959053025728,0.0187220678825945
"2018-01-18",0.0394688756243148,0.00426361310756487,0.135826531855281,0.0225362407114143
"2018-01-19",0.0336733439842694,0.00405554872803244,0.147597394617181,0.0190487894801524
"2018-01-20",0.0326927876216621,0.00336910406788121,0.147741452458198,0.0227102570501622
"2018-01-21",0.0354539839407041,0.00531192093885114,0.146757257566399,0.023100679431748
"2018-01-22",0.0337757762502963,0.00391087935529746,0.155842616733823,0.0187248163071818
"2018-01-23",0.032994923857868,0.00342639593908629,0.142258883248731,0.0223350253807107
"2018-01-24",0.0359109408666507,0.00383050035910941,0.144002872875269,0.0202298300215466
"2018-01-25",0.0363108206245461,0.00363108206245461,0.142338416848221,0.0244492858871944
"2018-01-26",0.0377821393523062,0.00257605495583906,0.14180569185476,0.0204857703631011
