"date","anger","fear","positive","sadness"
"2017-12-31",0.124476987447699,0.00313807531380753,0.381799163179916,0.047071129707113
"2018-01-01",0.0868225019265348,0.00590804007192397,0.407397893655279,0.0498330336501413
"2018-01-02",0.111776701503951,0.00650012745347948,0.311623757328575,0.0569717053275554
"2018-01-03",0.116382036685642,0.0103731815306768,0.308159392789374,0.0489563567362429
"2018-01-04",0.11367895065584,0.00799500312304809,0.309681449094316,0.0517176764522174
"2018-01-05",0.111744301288404,0.00854806739345887,0.313800792864222,0.0574826560951437
"2018-01-06",0.107824784724822,0.00836141270435542,0.315112941470111,0.0551603644078373
"2018-01-07",0.107247112577738,0.0076151795913187,0.314887676101028,0.0535600964589415
"2018-01-08",0.109712230215827,0.0101490236382323,0.317702980472765,0.0525436793422405
"2018-01-09",0.110284083860563,0.00781540751767771,0.305421163627342,0.0533432576603399
"2018-01-10",0.110159889210626,0.00868689412060934,0.31864534810525,0.0541357169835075
"2018-01-11",0.107732732732733,0.00813313313313313,0.316316316316316,0.0523023023023023
"2018-01-12",0.129193166230203,0.00872926798852725,0.309140790622272,0.0561167227833895
"2018-01-13",0.121767511925684,0.0109214160180768,0.314210394175245,0.0564900828521215
"2018-01-14",0.120643771385122,0.00722341908503358,0.309973387403371,0.05563299961982
"2018-01-15",0.112124667426834,0.00772836690738629,0.315216014189788,0.0629671861142785
"2018-01-16",0.112071124467819,0.00826446280991736,0.311044327573253,0.0550964187327824
"2018-01-17",0.11053412462908,0.0077893175074184,0.321340257171118,0.0571216617210683
"2018-01-18",0.114770584538026,0.00804525455688246,0.315901948460088,0.0549340037712131
"2018-01-19",0.11908953722334,0.00741951710261569,0.306463782696177,0.0466549295774648
"2018-01-20",0.129587155963303,0.00509683995922528,0.311162079510703,0.054026503567788
"2018-01-21",0.127810361681329,0.00549853372434018,0.312927663734115,0.0524193548387097
"2018-01-22",0.115558424790187,0.00813428018076178,0.310135571336346,0.057843770174306
"2018-01-23",0.11839481555334,0.00610667996011964,0.305209371884347,0.0528414755732802
"2018-01-24",0.113143716326275,0.00889612830472372,0.320010023806541,0.053126174664829
"2018-01-25",0.109908095178144,0.00654664484451719,0.312728188341936,0.048596248268916
"2018-01-26",0.107678948021337,0.00657486664185585,0.320555762312368,0.0501178513832031
"2018-01-27",0.106694024108746,0.00705309053603488,0.324185688638112,0.0529622980251346
"2018-01-28",0.113924050632911,0.00575373993095512,0.322209436133487,0.052678685590078
"2018-01-29",0.119205298013245,0.00674746969886293,0.320504810695989,0.0516056478820442
"2018-01-30",0.115413819286257,0.00809921538850924,0.303973677549987,0.0511262971399646
"2018-01-31",0.121121495327103,0.0103426791277259,0.310280373831776,0.0522118380062305
"2018-02-01",0.115828677839851,0.0074487895716946,0.316821849782744,0.0523898199875854
"2018-02-02",0.113630700224271,0.00722651383005233,0.318215798654373,0.0462247694991278
"2018-02-03",0.111937427875369,0.00718040774458264,0.322477240671881,0.052955507116297
"2018-02-04",0.115834873690696,0.0066543438077634,0.333333333333333,0.0480591497227357
"2018-02-05",0.118453066974004,0.00640286848508132,0.324369317454219,0.0580099884748367
"2018-02-06",0.109207708779443,0.00793550825040937,0.307343494142839,0.0537851114749969
"2018-02-07",0.115375,0.007875,0.3215,0.0525
"2018-02-08",0.107275887757636,0.00682890489197914,0.318475291780482,0.0505338962006456
"2018-02-09",0.111083804374539,0.00638977635782748,0.326615876136643,0.0514868518063406
"2018-02-10",0.114924993643529,0.00851767098906687,0.316043732519705,0.0551741673023138
"2018-02-11",0.10580992689496,0.00884955752212389,0.322303450044889,0.0537386174169552
"2018-02-12",0.108409575134729,0.00601579145256298,0.320842210803359,0.058653966662489
"2018-02-13",0.103154413635207,0.00737725769524294,0.326252861867209,0.0548206563215467
"2018-02-14",0.108849447685243,0.0100533697405982,0.357080799304952,0.0544867816805263
"2018-02-15",0.139680944604949,0.0143198090692124,0.299836703931667,0.0577816857178746
"2018-02-16",0.134785314250156,0.0112009956440573,0.311636589919104,0.05065339141257
"2018-02-17",0.118773946360153,0.00893997445721584,0.317879948914432,0.0484035759897829
"2018-02-18",0.119913254241612,0.00867457583875494,0.30514096185738,0.0516647531572905
"2018-02-19",0.116990595611285,0.00865203761755486,0.315987460815047,0.0492789968652038
"2018-02-20",0.120840630472855,0.0102576932699525,0.305479109331999,0.0505379034275707
"2018-02-21",0.114174708610102,0.00789572628148891,0.308935956886828,0.0550194259932322
"2018-02-22",0.126197884256378,0.0121966397013068,0.307156191661481,0.0499066583696329
"2018-02-23",0.119754601226994,0.0105521472392638,0.316441717791411,0.0445398773006135
"2018-02-24",0.114550298109857,0.00938728910313332,0.311302803501205,0.056070024102499
"2018-02-25",0.11378246335819,0.00552841347390075,0.315890974543584,0.0556698380046284
"2018-02-26",0.108913370055083,0.0105157736604907,0.311467200801202,0.0567100650976465
"2018-02-27",0.109033877038896,0.00878293601003764,0.318569636135508,0.0499372647427854
"2018-02-28",0.108993522670653,0.00710014947683109,0.316890881913303,0.0523168908819133
"2018-03-01",0.104751354012802,0.00824716888232398,0.33259478089611,0.0510832102412605
"2018-03-02",0.10324811658639,0.0102507101395579,0.319871557366926,0.0536000988020254
"2018-03-03",0.105229834114221,0.00721793085982018,0.332404710649614,0.0522983411422059
"2018-03-04",0.107052578361982,0.00657229524772497,0.320778564206269,0.057633973710819
"2018-03-05",0.107183010618364,0.00712054965646471,0.332916926920675,0.0490943160524672
"2018-03-06",0.103238615212806,0.0114158084129545,0.319518550688671,0.0503784588658642
"2018-03-07",0.102443259332755,0.00806151556492621,0.308445987845715,0.053206002728513
"2018-03-08",0.105700123915737,0.00780669144981413,0.321437422552664,0.0505576208178439
"2018-03-09",0.104323192511393,0.00788274418031777,0.32701071560537,0.0516073408055179
"2018-03-10",0.0995326512567892,0.00707338638373121,0.321333838575218,0.0509031198686371
"2018-03-11",0.109566536079869,0.00720333628206748,0.329963351446986,0.0554783268039934
"2018-03-12",0.1064016004001,0.00887721930482621,0.329332333083271,0.0576394098524631
"2018-03-13",0.112260154497882,0.00772489409419387,0.297159232494393,0.0539496635933217
"2018-03-14",0.112162330387153,0.00784264907257563,0.321050666002739,0.0592555707705714
"2018-03-15",0.115384615384615,0.00844892812105927,0.309079445145019,0.0566204287515763
"2018-03-16",0.106665014866204,0.00879583746283449,0.314296333002973,0.0547571853320119
"2018-03-17",0.115831563163814,0.0087467199800075,0.3165063101337,0.0527302261651881
"2018-03-18",0.113148310938089,0.00916739922139897,0.311189250282557,0.0519904558583448
"2018-03-19",0.107080528546497,0.0108451757666417,0.317252555472451,0.0577162802293692
"2018-03-20",0.107562817180344,0.00804555019185543,0.309444238148286,0.054338408218839
"2018-03-21",0.106098165592464,0.0109072880515617,0.316683192860684,0.0555280118988597
"2018-03-22",0.107496288965858,0.0119990103908956,0.310118753092528,0.0524492825333993
"2018-03-23",0.114001718002209,0.00748558105288992,0.325684133022457,0.0523990673702295
"2018-03-24",0.108739076154806,0.00936329588014981,0.331835205992509,0.0518102372034956
"2018-03-25",0.118470898863506,0.00849500631385604,0.323039834691769,0.056021122718402
"2018-03-26",0.104915169660679,0.00898203592814371,0.312749500998004,0.0527694610778443
"2018-03-27",0.11332751527241,0.00822840044882184,0.316170053609276,0.055728712130657
"2018-03-28",0.108953341740227,0.0085750315258512,0.326103404791929,0.0501891551071879
"2018-03-29",0.112254901960784,0.0079656862745098,0.323897058823529,0.0547794117647059
"2018-03-30",0.110299672626542,0.0085620750440695,0.3290103248552,0.0516242760010073
"2018-03-31",0.117823265102346,0.00761357963055417,0.31527708437344,0.0556665002496256
"2018-04-01",0.112602249488753,0.00741308793456033,0.34752044989775,0.0515081799591002
"2018-04-02",0.113461780632162,0.0095705830499937,0.327162825840574,0.0544012089157537
"2018-04-03",0.109823739677062,0.00862812769628991,0.304572907679034,0.0537409096511771
"2018-04-04",0.114909182643794,0.00857719475277497,0.326185671039354,0.0510847628657921
"2018-04-05",0.111975308641975,0.00814814814814815,0.327901234567901,0.0596296296296296
"2018-04-06",0.113356333169049,0.0098570724494825,0.311976343026121,0.0547067520946279
"2018-04-07",0.106317804722399,0.00804084237396299,0.327377153797064,0.0560306317804722
"2018-04-08",0.111731843575419,0.00844196151458721,0.319925512104283,0.0545003103662322
"2018-04-09",0.113209891885175,0.00907170374052442,0.308065117435069,0.0554243817571766
"2018-04-10",0.115996492546662,0.00751597143930853,0.322560440936991,0.0568708505574346
"2018-04-11",0.122563019992549,0.00794734881410654,0.31727306593816,0.0557556190239662
"2018-04-12",0.115647102618191,0.00794143193944658,0.325102370021094,0.0501302891177565
"2018-04-13",0.113193768257059,0.00985881207400195,0.320472249269718,0.0534323271665044
"2018-04-14",0.117040474349059,0.0103119360659964,0.310260376385666,0.0547821603506058
"2018-04-15",0.115113256591162,0.00891199405867063,0.319098898378512,0.0537195197425424
"2018-04-16",0.107269395235186,0.00708613317043372,0.325962125839951,0.0581551618814905
"2018-04-17",0.10958904109589,0.0076514871035419,0.310008638775762,0.0541774651363692
"2018-04-18",0.113577506474288,0.0065359477124183,0.32729066469355,0.0553705759033173
"2018-04-19",0.109156686626747,0.00848303393213573,0.327345309381238,0.0490269461077844
"2018-04-20",0.10999150176035,0.0070413985674396,0.330945732669661,0.0502610173606896
"2018-04-21",0.100833867864015,0.0085952533675433,0.334830019243105,0.0537524053880693
"2018-04-22",0.106187929717341,0.00763941940412529,0.332696715049656,0.0566590272472625
"2018-04-23",0.109229997491849,0.00739904690243291,0.32342613493855,0.0566842237271131
"2018-04-24",0.111250156425979,0.00738330621949693,0.328369415592542,0.0523088474533851
"2018-04-25",0.117185584702133,0.00723216474626134,0.318215248835499,0.0560186320176514
"2018-04-26",0.114183874139626,0.00811209439528024,0.310103244837758,0.0553097345132743
"2018-04-27",0.111588509698011,0.00871593420083477,0.329241345445618,0.0557328750306899
"2018-04-28",0.109086242299795,0.00577515400410678,0.321740246406571,0.0559548254620123
"2018-04-29",0.125575447570332,0.0051150895140665,0.31381074168798,0.0556265984654731
"2018-04-30",0.107467452714321,0.00921149594694178,0.338000491279784,0.0488823384917711
"2018-05-01",0.107929789617826,0.00771816257936014,0.332378936885348,0.0553964894808913
"2018-05-02",0.118450739533718,0.00802206066683379,0.320381047881675,0.0526447731260968
"2018-05-03",0.114289221703904,0.00712005892462558,0.314755708323103,0.0509452492020624
"2018-05-04",0.104984615384615,0.00873846153846154,0.327630769230769,0.0508307692307692
"2018-05-05",0.108919709886754,0.00776180175594859,0.338719938923527,0.0511515459982186
"2018-05-06",0.106540623403168,0.0056208482370976,0.321410321921308,0.056208482370976
"2018-05-07",0.114062880818913,0.00804289544235925,0.32854009261516,0.0565439922008287
"2018-05-08",0.119728915662651,0.00828313253012048,0.330823293172691,0.0523343373493976
"2018-05-09",0.115326821938392,0.0066366140746306,0.326821938392186,0.0563486100676183
"2018-05-10",0.114300037598697,0.00839704223586916,0.323223461586665,0.0530141621757112
"2018-05-11",0.106495747565635,0.00764205595957106,0.322568716874153,0.0557130531246148
"2018-05-12",0.108542970246456,0.0084280423956072,0.332141488954157,0.0575916230366492
"2018-05-13",0.10567663456665,0.00722250380131779,0.370881905727319,0.0544855549923974
"2018-05-14",0.105654761904762,0.00843253968253968,0.319320436507937,0.0531994047619048
"2018-05-15",0.113344151791287,0.0087379852702534,0.312445387592061,0.0572962177006616
"2018-05-16",0.118486973947896,0.00676352705410822,0.306112224448898,0.0574899799599198
"2018-05-17",0.116618803845674,0.00674241478336871,0.312773130228493,0.0528155824697216
"2018-05-18",0.126877715704531,0.00943513345747983,0.320422098075729,0.0592178770949721
"2018-05-19",0.111572849767032,0.00856315325525752,0.335725979095832,0.0530159929479914
"2018-05-20",0.118872237744475,0.00698501397002794,0.316992633985268,0.05499110998222
"2018-05-21",0.11765438247012,0.00709661354581673,0.327315737051793,0.0541583665338645
"2018-05-22",0.120005010647626,0.00952023048979081,0.313290742828511,0.0547413253162971
"2018-05-23",0.12585952848723,0.00994597249508841,0.303290766208251,0.0518172888015717
"2018-05-24",0.127020202020202,0.00883838383838384,0.303914141414141,0.0488636363636364
"2018-05-25",0.131356953482767,0.00843576765485659,0.320077127018559,0.0496505181971559
"2018-05-26",0.130288957688338,0.00851393188854489,0.308565531475748,0.0597265221878225
"2018-05-27",0.127958486267561,0.00569548158460954,0.308948234400709,0.0567016833312239
"2018-05-28",0.126945956208075,0.00696114415896722,0.311732692064296,0.0553094544994304
"2018-05-29",0.148500365764448,0.00780297488417459,0.289685442574982,0.0598634479395269
"2018-05-30",0.135325131810193,0.00853627918654281,0.302033642982676,0.0569922169219182
"2018-05-31",0.125704269437836,0.00776261424815325,0.310754976837361,0.0467008889445349
"2018-06-01",0.135372756834879,0.00722630374563411,0.308322293147055,0.0513067565940022
"2018-06-02",0.114583333333333,0.00784465020576132,0.323688271604938,0.0543981481481481
"2018-06-03",0.114858012170385,0.0079868154158215,0.3125,0.0581896551724138
"2018-06-04",0.127720079129575,0.00828387734915925,0.309347181008902,0.0498269040553907
"2018-06-05",0.118865319442701,0.00715451236349944,0.310028869084976,0.0599974896447847
"2018-06-06",0.114584646413715,0.00743728728097819,0.312618177234338,0.0535736795663683
"2018-06-07",0.117735470941884,0.0062625250501002,0.32064128256513,0.0514779559118237
"2018-06-08",0.106296796366761,0.00736467411317049,0.342948324536639,0.0700871486436725
"2018-06-09",0.119334772121366,0.00837882442554272,0.32017265456392,0.0562396851593246
"2018-06-10",0.116439246263808,0.00883690708252112,0.321377517868746,0.0583495776478233
"2018-06-11",0.121241395966671,0.00640019321338003,0.311194300205289,0.0542205047699553
"2018-06-12",0.118888186986734,0.00846493998736576,0.323689197725837,0.0506632975363234
"2018-06-13",0.114800641896062,0.00851746697938526,0.330699913590915,0.0507344772250339
"2018-06-14",0.122199093914534,0.0078364148402106,0.318966572792947,0.053508020080813
"2018-06-15",0.122745852368358,0.00673238759317144,0.319908631882664,0.0513344553979322
"2018-06-16",0.121064467766117,0.00712143928035982,0.321464267866067,0.0587206396801599
"2018-06-17",0.121866034676313,0.0088561806161906,0.346264188599227,0.0545091680179618
"2018-06-18",0.154424040066778,0.00727402814214166,0.299785356546625,0.0735750059623182
"2018-06-19",0.150164598632565,0.00810331729551785,0.291719422638643,0.052671562420866
"2018-06-20",0.164158855451406,0.0101134681795757,0.294400592007893,0.0563640848544647
"2018-06-21",0.139809848854217,0.00633837152608484,0.299488054607509,0.052779132130668
"2018-06-22",0.12624131082423,0.00856504468718967,0.314424031777557,0.0532522343594836
"2018-06-23",0.138174483106404,0.00781643973777105,0.322995461422088,0.058119011598588
"2018-06-24",0.133804563492063,0.00855654761904762,0.317460317460317,0.0536954365079365
"2018-06-25",0.136870481558633,0.008454846219826,0.314912388187722,0.0526896213699302
"2018-06-26",0.137441948035647,0.00803313668884147,0.315300615037028,0.0533450483243379
"2018-06-27",0.128465014043229,0.00903651239467579,0.313591403101722,0.0542190743680547
"2018-06-28",0.134931422216731,0.0101322130236006,0.309897442234029,0.0514024465587545
"2018-06-29",0.123886347218878,0.00866843245846376,0.309896460390079,0.0563448109800144
"2018-06-30",0.119752930795412,0.00819362158073869,0.322072355981344,0.0560947938989033
"2018-07-01",0.120864839319471,0.00779773156899811,0.321479206049149,0.0516304347826087
"2018-07-02",0.12780487804878,0.00841463414634146,0.321707317073171,0.0523170731707317
"2018-07-03",0.12639029322548,0.00872093023255814,0.315975733063701,0.0558645096056623
"2018-07-04",0.117341772151899,0.00949367088607595,0.360506329113924,0.0524050632911392
"2018-07-05",0.124112607099143,0.00746634026927785,0.324479804161567,0.0542227662178703
"2018-07-06",0.126015259660349,0.00664533595865124,0.320329805562392,0.0626384444991386
"2018-07-07",0.131632653061224,0.00663265306122449,0.320025510204082,0.0544642857142857
"2018-07-08",0.126910725754656,0.00719332048811818,0.319203596660244,0.0607578676942839
"2018-07-09",0.11656746031746,0.0078125,0.334697420634921,0.0567956349206349
"2018-07-10",0.127798742138365,0.00830188679245283,0.32440251572327,0.0550943396226415
"2018-07-11",0.124796391429645,0.007643152487157,0.31286806164641,0.0514973061019922
"2018-07-12",0.131526355233575,0.0072445665750687,0.320009992505621,0.0523357481888584
"2018-07-13",0.119414009602364,0.0081250769420165,0.330912224547581,0.0525667856703188
"2018-07-14",0.11806821140328,0.00702941942202551,0.332725852642541,0.0495964592554022
"2018-07-15",0.124823242061962,0.0084843810258388,0.323049235120195,0.0543771693019668
"2018-07-16",0.15781096963761,0.00759059745347698,0.306072477962782,0.0455435847208619
"2018-07-17",0.138608870967742,0.00856854838709677,0.309853830645161,0.0509072580645161
"2018-07-18",0.128675546619754,0.00841920080422217,0.314651922593616,0.0542849962302086
"2018-07-19",0.12725,0.00875,0.309875,0.05225
"2018-07-20",0.121771217712177,0.00688806888068881,0.325953259532595,0.050430504305043
"2018-07-21",0.11652977412731,0.00962525667351129,0.330210472279261,0.0482546201232033
"2018-07-22",0.127352410415055,0.0079917504511472,0.325599381283836,0.0590358339778293
"2018-07-23",0.125077246323075,0.00815721171672228,0.318131256952169,0.0540106290940551
"2018-07-24",0.120562037385523,0.00790365073391043,0.321038765525028,0.0549491908167106
"2018-07-25",0.128211555332748,0.00802105527008397,0.314325103396416,0.0535154781300915
"2018-07-26",0.122063968015992,0.00749625187406297,0.321714142928536,0.0515992003998001
"2018-07-27",0.112778256057066,0.010207846513344,0.329971713196409,0.0528840241052761
"2018-07-28",0.112849017580145,0.00879007238883144,0.334798345398139,0.0533867631851086
"2018-07-29",0.11283896671379,0.00848220023133273,0.336332090990875,0.0562909651715718
"2018-07-30",0.11220958971824,0.00815620365793376,0.326989619377163,0.0544982698961938
"2018-07-31",0.115540883697308,0.00863382427628238,0.324403250380904,0.0493905535804977
"2018-08-01",0.118681863230922,0.0089197224975223,0.326560951437066,0.051412289395441
"2018-08-02",0.115613382899628,0.00631970260223048,0.332589838909542,0.0540272614622057
"2018-08-03",0.123175859510265,0.00927529062577294,0.32475884244373,0.0504575810042048
"2018-08-04",0.123894939141576,0.00781550288276746,0.334785393978219,0.0530429212043562
"2018-08-05",0.123563589412524,0.00903808908973531,0.32317624273725,0.0528082633957392
